clip_id,asset_id,motion_id,episode_len_steps,success,terminated,max_gt_error,mean_gt_error,mean_gr_error
012081,male_00160ddb,15886,198,1,0,0.17042133212089539,0.08021239191293716,0.16259287297725677
012119,male_00160ddb,15918,198,1,0,0.17609956860542297,0.05648145452141762,0.15772885084152222
012181,male_00160ddb,15950,198,1,0,0.20324823260307312,0.12217281013727188,0.1679803878068924
012248,male_00160ddb,15982,198,1,0,0.14990904927253723,0.07951288670301437,0.1453178972005844
012308,male_00160ddb,16014,198,1,0,0.13314813375473022,0.06491348147392273,0.1666426658630371
012325,male_00160ddb,16046,198,1,0,0.0840669795870781,0.06246564909815788,0.15752871334552765
012377,male_00160ddb,16078,198,1,0,0.10550634562969208,0.0751013532280922,0.14723627269268036
012421,male_00160ddb,16110,198,1,0,0.0821123868227005,0.04976712167263031,0.16895939409732819
012424,male_00160ddb,16142,198,1,0,0.19578927755355835,0.08624904602766037,0.1878233402967453
012442,male_00160ddb,16174,198,1,0,0.35904058814048767,0.13842587172985077,0.17827028036117554
012473,male_00160ddb,16206,198,1,0,0.15021029114723206,0.08649307489395142,0.1613505631685257
012536,male_00160ddb,16238,198,1,0,0.18895576894283295,0.08969750255346298,0.17280402779579163
012577,male_00160ddb,16270,198,1,0,0.10913503170013428,0.0644594132900238,0.13563410937786102
012580,male_00160ddb,16302,198,1,0,0.08434464782476425,0.04567723721265793,0.15445201098918915
012582,male_00160ddb,16334,198,1,0,0.1246681734919548,0.05937263369560242,0.1428244709968567
012626,male_00160ddb,16366,198,1,0,0.05634882673621178,0.04544980078935623,0.15260367095470428
009252,female_00160ddb,12303,198,1,0,0.09103155136108398,0.07850301265716553,0.24298346042633057
009263,female_00160ddb,12335,198,1,0,0.116596519947052,0.04609424248337746,0.16146165132522583
009276,female_00160ddb,12367,198,1,0,0.10482858121395111,0.06403852254152298,0.16661550104618073
009334,female_00160ddb,12399,198,1,0,0.12768390774726868,0.07173503935337067,0.21673275530338287
009343,female_00160ddb,12431,198,1,0,0.06931502372026443,0.04079462215304375,0.1596171110868454
009358,female_00160ddb,12463,198,1,0,0.24800615012645721,0.11734054982662201,0.16085734963417053
009387,female_00160ddb,12495,198,1,0,0.05756829306483269,0.04187990352511406,0.1430630087852478
009405,female_00160ddb,12527,198,1,0,0.13969960808753967,0.07142682373523712,0.17444182932376862
009407,female_00160ddb,12559,198,1,0,0.1628015637397766,0.08636073768138885,0.17601722478866577
009437,female_00160ddb,12591,198,1,0,0.3350035548210144,0.11725839227437973,0.22002340853214264
009489,female_00160ddb,12623,198,1,0,0.1676156371831894,0.06361636519432068,0.1563226580619812
009495,female_00160ddb,12655,198,1,0,0.0687282383441925,0.04321425408124924,0.15100246667861938
009498,female_00160ddb,12687,198,1,0,0.053881965577602386,0.03777189552783966,0.1433051973581314
009517,female_00160ddb,12719,198,1,0,0.1258285641670227,0.05864967405796051,0.16465593874454498
009540,female_00160ddb,12751,198,1,0,0.06662619113922119,0.05702222138643265,0.19506658613681793
009548,female_00160ddb,12783,198,1,0,0.07656027376651764,0.05188412964344025,0.15560582280158997
009556,female_00160ddb,12815,198,1,0,0.11425541341304779,0.06824279576539993,0.15220953524112701
009559,female_00160ddb,12847,198,1,0,0.2344985008239746,0.11663927882909775,0.29633647203445435
009605,female_00160ddb,12879,198,1,0,0.12236452102661133,0.07757164537906647,0.18660610914230347
009611,female_00160ddb,12911,198,1,0,0.05332895740866661,0.039993926882743835,0.15819716453552246
009717,female_00160ddb,12943,198,1,0,0.09718668460845947,0.06009635701775551,0.14249399304389954
009728,female_00160ddb,12975,198,1,0,0.10739424079656601,0.06142456829547882,0.19295093417167664
009747,female_00160ddb,13007,198,1,0,0.20470254123210907,0.08276738971471786,0.18336768448352814
009753,female_00160ddb,13039,198,1,0,0.1235460638999939,0.0663871318101883,0.14858923852443695
009776,female_00160ddb,13071,198,1,0,0.14455942809581757,0.09729040414094925,0.19670967757701874
009784,female_00160ddb,13103,198,1,0,0.10221819579601288,0.04893256723880768,0.14748172461986542
009797,female_00160ddb,13135,198,1,0,0.1287681758403778,0.06370711326599121,0.13713374733924866
009804,female_00160ddb,13167,198,1,0,0.1899273842573166,0.059890784323215485,0.20514053106307983
009840,female_00160ddb,13199,198,1,0,0.05322349816560745,0.03330313041806221,0.13303758203983307
009850,female_00160ddb,13231,198,1,0,0.14822843670845032,0.07834184169769287,0.19717547297477722
009874,female_00160ddb,13263,198,1,0,0.10074355453252792,0.059885844588279724,0.14851489663124084
009889,female_00160ddb,13295,198,1,0,0.1678614616394043,0.059526942670345306,0.13854658603668213
009943,female_00160ddb,13327,198,1,0,0.22484803199768066,0.08441534638404846,0.23569653928279877
009952,female_00160ddb,13359,198,1,0,0.09931217133998871,0.06394550204277039,0.20021462440490723
009973,female_00160ddb,13391,198,1,0,0.19055691361427307,0.0567355751991272,0.1388094425201416
009979,female_00160ddb,13423,198,1,0,0.10384738445281982,0.07057803869247437,0.20106752216815948
010006,female_00160ddb,13455,198,1,0,0.08646541833877563,0.048901479691267014,0.13831748068332672
010078,female_00160ddb,13487,198,1,0,0.24575607478618622,0.14352118968963623,0.18157662451267242
010090,female_00160ddb,13519,198,1,0,0.10966531932353973,0.06831897795200348,0.1781882643699646
010102,female_00160ddb,13551,198,1,0,0.10222526639699936,0.06303321570158005,0.15921513736248016
010119,female_00160ddb,13583,198,1,0,0.08161336183547974,0.05393684282898903,0.18947869539260864
010129,female_00160ddb,13615,198,1,0,0.10613535344600677,0.08463119715452194,0.26245540380477905
010141,female_00160ddb,13647,198,1,0,0.2618643045425415,0.13684073090553284,0.3735881745815277
010148,female_00160ddb,13679,198,0,0,2.5678539276123047,1.8608497381210327,1.8860615491867065
010151,female_00160ddb,13711,198,1,0,0.08675158023834229,0.06181738153100014,0.15246616303920746
010154,female_00160ddb,13743,198,1,0,0.2413739413022995,0.09212598204612732,0.1767832636833191
010240,female_00160ddb,13775,198,1,0,0.059093769639730453,0.04051349312067032,0.15918171405792236
010269,female_00160ddb,13807,198,1,0,0.05574217066168785,0.03933855891227722,0.16822241246700287
010315,female_00160ddb,13839,198,1,0,0.13488715887069702,0.0809306725859642,0.17417724430561066
010317,female_00160ddb,13871,198,1,0,0.13633185625076294,0.05589151754975319,0.13568830490112305
010348,female_00160ddb,13903,198,1,0,0.1304238885641098,0.07547023892402649,0.167130246758461
010369,female_00160ddb,13935,198,1,0,0.1832752823829651,0.05999946966767311,0.14734597504138947
010379,female_00160ddb,13967,198,1,0,0.07283870875835419,0.05917920172214508,0.2352161854505539
010445,female_00160ddb,13999,198,1,0,0.15243768692016602,0.07115208357572556,0.14617761969566345
010450,female_00160ddb,14031,198,1,0,0.09597793221473694,0.05547553300857544,0.18162193894386292
010493,female_00160ddb,14063,198,1,0,0.18454429507255554,0.07519609481096268,0.19976559281349182
010495,female_00160ddb,14095,198,1,0,0.05414199456572533,0.04156479984521866,0.1624905914068222
010540,female_00160ddb,14127,198,1,0,0.11574099957942963,0.04490469768643379,0.15207011997699738
010609,female_00160ddb,14159,198,1,0,0.1016247421503067,0.04728206619620323,0.1313454955816269
010648,female_00160ddb,14191,198,1,0,0.1943759024143219,0.07624286413192749,0.15697765350341797
010730,female_00160ddb,14223,198,1,0,0.14170430600643158,0.08836760371923447,0.25281357765197754
010740,female_00160ddb,14255,198,1,0,0.1625910848379135,0.08065130561590195,0.18640024960041046
010804,female_00160ddb,14287,198,1,0,0.06057160347700119,0.04727037623524666,0.18884389102458954
010824,female_00160ddb,14319,198,1,0,0.07125627994537354,0.04365617409348488,0.14332427084445953
010850,female_00160ddb,14351,198,1,0,0.053497426211833954,0.04306047037243843,0.18894945085048676
010864,female_00160ddb,14383,198,1,0,0.048499297350645065,0.03903255984187126,0.14579349756240845
010929,female_00160ddb,14415,198,1,0,0.11130472272634506,0.06012025475502014,0.1703195422887802
010948,female_00160ddb,14447,198,1,0,0.09932305663824081,0.07271004468202591,0.22832800447940826
011009,female_00160ddb,14479,198,1,0,0.07619664072990417,0.05059107020497322,0.16800276935100555
011010,female_00160ddb,14511,198,1,0,0.08573299646377563,0.05598307028412819,0.18127301335334778
011044,female_00160ddb,14543,198,1,0,0.08871288597583771,0.050980810075998306,0.14077895879745483
011045,female_00160ddb,14575,198,1,0,0.24622154235839844,0.07779708504676819,0.14443816244602203
011048,female_00160ddb,14607,198,1,0,0.11655347049236298,0.0666695311665535,0.20198066532611847
011053,female_00160ddb,14639,198,1,0,0.06964488327503204,0.045158106833696365,0.15827909111976624
011062,female_00160ddb,14671,198,1,0,0.2867550253868103,0.2168954461812973,0.6023870706558228
011083,female_00160ddb,14703,198,1,0,0.1645616739988327,0.07008612900972366,0.1353183090686798
011084,female_00160ddb,14735,198,1,0,0.1698327362537384,0.06573192775249481,0.1494200974702835
011150,female_00160ddb,14767,198,1,0,0.0861453264951706,0.06673218309879303,0.2593557834625244
011155,female_00160ddb,14799,198,1,0,0.05985104292631149,0.048765115439891815,0.18120616674423218
011160,female_00160ddb,14831,198,1,0,0.0682508572936058,0.04843007028102875,0.1978786587715149
011220,female_00160ddb,14863,198,1,0,0.15580445528030396,0.05888792872428894,0.1570262461900711
011240,female_00160ddb,14895,198,1,0,0.07092493772506714,0.061372336000204086,0.20583906769752502
011267,female_00160ddb,14927,198,1,0,0.13140398263931274,0.06633637100458145,0.13552728295326233
011281,female_00160ddb,14959,198,1,0,0.18535618484020233,0.07720113545656204,0.17501211166381836
011288,female_00160ddb,14991,198,1,0,0.08167365938425064,0.05367153882980347,0.16777504980564117
011301,female_00160ddb,15023,198,1,0,0.2675663232803345,0.11965639889240265,0.1592019647359848
011326,female_00160ddb,15055,198,1,0,0.11885114759206772,0.06613589078187943,0.17634248733520508
011329,female_00160ddb,15087,198,1,0,0.16444769501686096,0.0826902687549591,0.19928446412086487
011348,female_00160ddb,15119,198,1,0,0.2399747371673584,0.0745902806520462,0.15628378093242645
011383,female_00160ddb,15151,198,1,0,0.05122680589556694,0.0410291887819767,0.1726401001214981
011549,female_00160ddb,15183,198,1,0,0.07863883674144745,0.05934133753180504,0.1949797421693802
011552,female_00160ddb,15215,198,1,0,0.10457911342382431,0.06699427962303162,0.17047107219696045
011554,female_00160ddb,15247,198,1,0,0.23186403512954712,0.08748742192983627,0.17909333109855652
011576,female_00160ddb,15279,198,1,0,0.1356911063194275,0.07039499282836914,0.1571585088968277
011620,female_00160ddb,15311,198,1,0,0.11244674772024155,0.07195300608873367,0.18310558795928955
011627,female_00160ddb,15343,198,1,0,0.11420655250549316,0.062350284308195114,0.14760981500148773
011634,female_00160ddb,15375,198,1,0,0.09263601154088974,0.050588175654411316,0.1323765367269516
011649,female_00160ddb,15407,198,1,0,0.2740577459335327,0.15330003201961517,0.4303196668624878
011729,female_00160ddb,15439,198,1,0,0.10952852666378021,0.05907958373427391,0.18302103877067566
011799,female_00160ddb,15471,198,1,0,0.08857135474681854,0.0599307157099247,0.1753750741481781
011815,female_00160ddb,15503,198,1,0,0.12994462251663208,0.07963325828313828,0.15324406325817108
011837,female_00160ddb,15535,198,1,0,0.1003984734416008,0.06979268044233322,0.19410601258277893
011842,female_00160ddb,15567,198,1,0,0.17867088317871094,0.08002350479364395,0.17020973563194275
011846,female_00160ddb,15599,198,1,0,0.05217420309782028,0.03353022411465645,0.14463341236114502
011887,female_00160ddb,15631,198,1,0,0.07083697617053986,0.04272622615098953,0.17423325777053833
011930,female_00160ddb,15663,198,1,0,0.18305695056915283,0.08411413431167603,0.14709720015525818
011962,female_00160ddb,15695,198,1,0,0.06851750612258911,0.038800228387117386,0.13514789938926697
011967,female_00160ddb,15727,198,1,0,0.23158597946166992,0.11947047710418701,0.14487053453922272
011990,female_00160ddb,15759,198,1,0,0.07645697891712189,0.06036560982465744,0.1984567940235138
012007,female_00160ddb,15791,198,1,0,0.2416515350341797,0.13878163695335388,0.22612978518009186
012037,female_00160ddb,15823,198,1,0,0.2856723666191101,0.2053852081298828,0.2644846439361572
012072,female_00160ddb,15855,198,1,0,0.07372039556503296,0.045502182096242905,0.14657652378082275
012081,female_00160ddb,15887,198,1,0,0.17919354140758514,0.08878790587186813,0.16948063671588898
012119,female_00160ddb,15919,198,1,0,0.16123084723949432,0.07493527978658676,0.17921581864356995
012181,female_00160ddb,15951,198,1,0,0.2591548562049866,0.13819631934165955,0.18880613148212433
012248,female_00160ddb,15983,198,1,0,0.14411133527755737,0.06521724164485931,0.15704232454299927
012308,female_00160ddb,16015,198,1,0,0.1243116706609726,0.05906030908226967,0.1655265986919403
012325,female_00160ddb,16047,198,1,0,0.08160490542650223,0.05912071838974953,0.16775459051132202
012377,female_00160ddb,16079,198,1,0,0.1178860291838646,0.06822917610406876,0.15196412801742554
012421,female_00160ddb,16111,198,1,0,0.0926901325583458,0.05455150827765465,0.19689098000526428
012424,female_00160ddb,16143,198,1,0,0.18387523293495178,0.08374447375535965,0.19787299633026123
012442,female_00160ddb,16175,198,1,0,0.20564059913158417,0.11760413646697998,0.19331182539463043
012473,female_00160ddb,16207,198,1,0,0.11626320332288742,0.0779142752289772,0.1659228354692459
012536,female_00160ddb,16239,198,1,0,0.16619202494621277,0.08711986988782883,0.18395495414733887
012577,female_00160ddb,16271,198,1,0,0.09622663259506226,0.072555311024189,0.15072952210903168
012580,female_00160ddb,16303,198,1,0,0.07072501629590988,0.050552599132061005,0.15220163762569427
012582,female_00160ddb,16335,198,1,0,0.09592686593532562,0.05372445285320282,0.15523017942905426
012626,female_00160ddb,16367,198,1,0,0.06026671826839447,0.050499945878982544,0.1707315891981125
009252,male_609af706,12304,198,1,0,0.19554591178894043,0.10806073993444443,0.20999141037464142
009263,male_609af706,12336,198,1,0,0.12005384266376495,0.07420635968446732,0.16145676374435425
009276,male_609af706,12368,198,1,0,0.1857253611087799,0.09568779170513153,0.15278761088848114
009334,male_609af706,12400,198,1,0,0.11222413182258606,0.0942964255809784,0.16664081811904907
009343,male_609af706,12432,198,1,0,0.08531370759010315,0.06245788559317589,0.16741034388542175
009358,male_609af706,12464,198,1,0,0.18644973635673523,0.11397161334753036,0.18078339099884033
009387,male_609af706,12496,198,1,0,0.08516459912061691,0.06267804652452469,0.13703401386737823
009405,male_609af706,12528,198,1,0,0.12147743999958038,0.07996518909931183,0.1609622836112976
009407,male_609af706,12560,198,1,0,0.16583091020584106,0.10065852105617523,0.18028998374938965
009437,male_609af706,12592,198,1,0,0.3318222761154175,0.1483849436044693,0.172166109085083
009489,male_609af706,12624,198,1,0,0.2354978770017624,0.0929574966430664,0.15354950726032257
009495,male_609af706,12656,198,1,0,0.07800646871328354,0.06634552031755447,0.14373695850372314
009498,male_609af706,12688,198,1,0,0.08040805906057358,0.06480076909065247,0.1327494978904724
009517,male_609af706,12720,198,1,0,0.10492895543575287,0.08358771353960037,0.17203468084335327
009540,male_609af706,12752,198,1,0,0.19110248982906342,0.11382170021533966,0.17501573264598846
009548,male_609af706,12784,198,1,0,0.14566946029663086,0.09296205639839172,0.1625976413488388
009556,male_609af706,12816,198,1,0,0.14120566844940186,0.0727972462773323,0.1475103497505188
009559,male_609af706,12848,198,1,0,0.20486977696418762,0.11832799762487411,0.26787233352661133
009605,male_609af706,12880,198,1,0,0.13854938745498657,0.09033821523189545,0.16527503728866577
009611,male_609af706,12912,198,1,0,0.07666098326444626,0.06322432309389114,0.1491728127002716
009717,male_609af706,12944,198,1,0,0.16772733628749847,0.09223593771457672,0.16342243552207947
009728,male_609af706,12976,198,1,0,0.09389835596084595,0.0731305330991745,0.167657732963562
009747,male_609af706,13008,198,1,0,0.12170057743787766,0.09194411337375641,0.15737031400203705
009753,male_609af706,13040,198,1,0,0.11673910915851593,0.08227681368589401,0.1535482555627823
009776,male_609af706,13072,198,1,0,0.17970392107963562,0.1199985146522522,0.19183829426765442
009784,male_609af706,13104,198,1,0,0.13903844356536865,0.08903785049915314,0.13755875825881958
009797,male_609af706,13136,198,1,0,0.1511017382144928,0.09121556580066681,0.1790054589509964
009804,male_609af706,13168,198,1,0,0.1299355924129486,0.1030903086066246,0.17241065204143524
009840,male_609af706,13200,198,1,0,0.07918459177017212,0.0595521554350853,0.13179892301559448
009850,male_609af706,13232,198,1,0,0.2475178837776184,0.12060067802667618,0.14313925802707672
009874,male_609af706,13264,198,1,0,0.12280743569135666,0.0824098140001297,0.14313995838165283
009889,male_609af706,13296,198,1,0,0.1602153331041336,0.09711144119501114,0.1465415507555008
009943,male_609af706,13328,198,1,0,0.22730539739131927,0.12230242788791656,0.20970654487609863
009952,male_609af706,13360,198,1,0,0.13896167278289795,0.09565652906894684,0.1773838847875595
009973,male_609af706,13392,198,1,0,0.13228829205036163,0.07315291464328766,0.15323083102703094
009979,male_609af706,13424,198,1,0,0.1395500749349594,0.09743427485227585,0.19612698256969452
010006,male_609af706,13456,198,1,0,0.1609041392803192,0.08233208954334259,0.15896964073181152
010078,male_609af706,13488,198,1,0,0.2879888713359833,0.13671520352363586,0.16793595254421234
010090,male_609af706,13520,198,1,0,0.20189747214317322,0.1080906018614769,0.16367332637310028
010102,male_609af706,13552,198,1,0,0.1334306001663208,0.09524007886648178,0.1750207245349884
010119,male_609af706,13584,198,1,0,0.09415224194526672,0.0715862363576889,0.16807827353477478
010129,male_609af706,13616,198,1,0,0.11130648851394653,0.09514378756284714,0.2094181776046753
010141,male_609af706,13648,198,1,0,0.3749457597732544,0.17104563117027283,0.3464450240135193
010148,male_609af706,13680,198,1,0,0.12354598939418793,0.07407784461975098,0.13977529108524323
010151,male_609af706,13712,198,1,0,0.11348458379507065,0.08649947494268417,0.1372533142566681
010154,male_609af706,13744,198,1,0,0.2236853688955307,0.1040172353386879,0.15876972675323486
010240,male_609af706,13776,198,1,0,0.10167287290096283,0.06848706305027008,0.15037938952445984
010269,male_609af706,13808,198,1,0,0.08797314018011093,0.07425697892904282,0.16670268774032593
010315,male_609af706,13840,198,1,0,0.12398748099803925,0.08532066643238068,0.1638163924217224
010317,male_609af706,13872,198,1,0,0.16783082485198975,0.08646878600120544,0.14623700082302094
010348,male_609af706,13904,198,1,0,0.1399664729833603,0.09146955609321594,0.15342053771018982
010369,male_609af706,13936,198,1,0,0.16163191199302673,0.09119202196598053,0.13752762973308563
010379,male_609af706,13968,198,1,0,0.08332139253616333,0.07763674855232239,0.1713070571422577
010445,male_609af706,14000,198,1,0,0.12333565950393677,0.08751601725816727,0.14102783799171448
010450,male_609af706,14032,198,1,0,0.16896933317184448,0.09437326341867447,0.18054622411727905
010493,male_609af706,14064,198,1,0,0.27346277236938477,0.1321556270122528,0.18320730328559875
010495,male_609af706,14096,198,1,0,0.08031653612852097,0.06851662695407867,0.1504756510257721
010540,male_609af706,14128,198,1,0,0.09702134132385254,0.05820807069540024,0.13925985991954803
010609,male_609af706,14160,198,1,0,0.15531618893146515,0.08937491476535797,0.13788919150829315
010648,male_609af706,14192,198,1,0,0.15302279591560364,0.10297437012195587,0.1544448733329773
010730,male_609af706,14224,198,1,0,0.20891475677490234,0.12205301225185394,0.22805997729301453
010740,male_609af706,14256,198,1,0,0.1767360270023346,0.10045555979013443,0.15860755741596222
010804,male_609af706,14288,198,1,0,0.07716162502765656,0.0653216689825058,0.15406706929206848
010824,male_609af706,14320,198,1,0,0.12689590454101562,0.07609672844409943,0.15344011783599854
010850,male_609af706,14352,198,1,0,0.10697720944881439,0.07771053910255432,0.19503803551197052
010864,male_609af706,14384,198,1,0,0.08794700354337692,0.0651521384716034,0.13524951040744781
010929,male_609af706,14416,198,1,0,0.16051849722862244,0.10638030618429184,0.16119331121444702
010948,male_609af706,14448,198,1,0,0.14249581098556519,0.09374444931745529,0.20560654997825623
011009,male_609af706,14480,198,1,0,0.12371699512004852,0.0828653946518898,0.15650080144405365
011010,male_609af706,14512,198,1,0,0.1562500298023224,0.08610709011554718,0.15779545903205872
011044,male_609af706,14544,198,1,0,0.21744565665721893,0.09882654994726181,0.16425618529319763
011045,male_609af706,14576,198,1,0,0.32784903049468994,0.08985170722007751,0.15578828752040863
011048,male_609af706,14608,198,1,0,0.16477710008621216,0.09633410722017288,0.16944479942321777
011053,male_609af706,14640,198,1,0,0.08137845993041992,0.061814066022634506,0.1618833839893341
011062,male_609af706,14672,198,1,0,0.33908188343048096,0.19739201664924622,0.4938720464706421
011083,male_609af706,14704,198,1,0,0.1573762595653534,0.09625648707151413,0.14518539607524872
011084,male_609af706,14736,198,1,0,0.18151339888572693,0.09640679508447647,0.16556903719902039
011150,male_609af706,14768,198,1,0,0.095338374376297,0.08230762928724289,0.21507355570793152
011155,male_609af706,14800,198,1,0,0.08380655944347382,0.07060172408819199,0.1591431349515915
011160,male_609af706,14832,198,1,0,0.08441032469272614,0.06813357770442963,0.15888357162475586
011220,male_609af706,14864,198,1,0,0.18185876309871674,0.08678650856018066,0.14665231108665466
011240,male_609af706,14896,198,1,0,0.08462365716695786,0.07089829444885254,0.18917298316955566
011267,male_609af706,14928,198,1,0,0.14274530112743378,0.0928768590092659,0.14659936726093292
011281,male_609af706,14960,198,1,0,0.17442932724952698,0.10356493294239044,0.16714727878570557
011288,male_609af706,14992,198,1,0,0.20306389033794403,0.10403919965028763,0.14847098290920258
011301,male_609af706,15024,198,1,0,0.21464157104492188,0.11038638651371002,0.14317360520362854
011326,male_609af706,15056,198,1,0,0.09485482424497604,0.07769747078418732,0.15131595730781555
011329,male_609af706,15088,198,1,0,0.14171192049980164,0.09100883454084396,0.18600228428840637
011348,male_609af706,15120,198,1,0,0.1959967464208603,0.09389794617891312,0.15351490676403046
011383,male_609af706,15152,198,1,0,0.07998862117528915,0.07300879061222076,0.171516552567482
011549,male_609af706,15184,198,1,0,0.1083487793803215,0.09243343025445938,0.16172371804714203
011552,male_609af706,15216,198,1,0,0.14432504773139954,0.07889257371425629,0.16296030580997467
011554,male_609af706,15248,198,1,0,0.24913159012794495,0.10291213542222977,0.15727008879184723
011576,male_609af706,15280,198,1,0,0.26670894026756287,0.11849647760391235,0.1527651995420456
011620,male_609af706,15312,198,1,0,0.1395561397075653,0.08881731331348419,0.15370647609233856
011627,male_609af706,15344,198,1,0,0.17014360427856445,0.09245964884757996,0.1433560699224472
011634,male_609af706,15376,198,1,0,0.13556957244873047,0.08449168503284454,0.1497672200202942
011649,male_609af706,15408,198,1,0,0.2713937759399414,0.16023562848567963,0.4147203266620636
011729,male_609af706,15440,198,1,0,0.16164226830005646,0.11142659187316895,0.15605828166007996
011799,male_609af706,15472,198,1,0,0.14980550110340118,0.09499887377023697,0.1695500910282135
011815,male_609af706,15504,198,1,0,0.18668930232524872,0.10944003611803055,0.131678506731987
011837,male_609af706,15536,198,1,0,0.13512258231639862,0.0891386866569519,0.15096215903759003
011842,male_609af706,15568,198,1,0,0.23298780620098114,0.11273584514856339,0.15562750399112701
011846,male_609af706,15600,198,1,0,0.14134083688259125,0.08353114128112793,0.145647794008255
011887,male_609af706,15632,198,1,0,0.1455211043357849,0.0771932378411293,0.14646774530410767
011930,male_609af706,15664,198,1,0,0.3538808822631836,0.13934418559074402,0.15582191944122314
011962,male_609af706,15696,198,1,0,0.08938988298177719,0.06684426218271255,0.1333646923303604
011967,male_609af706,15728,198,1,0,0.21390268206596375,0.11663003265857697,0.16892342269420624
011990,male_609af706,15760,198,1,0,0.08985733985900879,0.07651352882385254,0.15519432723522186
012007,male_609af706,15792,198,1,0,0.2812117040157318,0.1741303652524948,0.2293986678123474
012037,male_609af706,15824,198,1,0,0.26070719957351685,0.17355065047740936,0.2202301174402237
012072,male_609af706,15856,198,1,0,0.2107313722372055,0.11295132339000702,0.14407159388065338
012081,male_609af706,15888,198,1,0,0.16442042589187622,0.09773003309965134,0.16229061782360077
012119,male_609af706,15920,198,1,0,0.17786312103271484,0.09389381855726242,0.17089027166366577
012181,male_609af706,15952,198,1,0,0.21292679011821747,0.13140569627285004,0.16638541221618652
012248,male_609af706,15984,198,1,0,0.17383182048797607,0.09116722643375397,0.15023787319660187
012308,male_609af706,16016,198,1,0,0.218035027384758,0.0944284200668335,0.20475271344184875
012325,male_609af706,16048,198,1,0,0.10721176862716675,0.08250605314970016,0.15812519192695618
012377,male_609af706,16080,198,1,0,0.13727912306785583,0.08594871312379837,0.13687007129192352
012421,male_609af706,16112,198,1,0,0.09135498851537704,0.08068615198135376,0.1688358038663864
012424,male_609af706,16144,198,1,0,0.1659432053565979,0.09844034165143967,0.18852292001247406
012442,male_609af706,16176,198,1,0,0.2567893862724304,0.12390709668397903,0.16546835005283356
012473,male_609af706,16208,198,1,0,0.15542176365852356,0.09970300644636154,0.1658777892589569
012536,male_609af706,16240,198,1,0,0.1722794473171234,0.09636453539133072,0.1683516651391983
012577,male_609af706,16272,198,1,0,0.1298406720161438,0.09844490885734558,0.13875466585159302
012580,male_609af706,16304,198,1,0,0.11128483712673187,0.07960807532072067,0.15446746349334717
012582,male_609af706,16336,198,1,0,0.1729254424571991,0.09428486973047256,0.15622170269489288
012626,male_609af706,16368,198,1,0,0.08050516992807388,0.07065195590257645,0.15807636082172394
009252,female_609af706,12305,198,1,0,0.13130152225494385,0.1007322445511818,0.23233924806118011
009263,female_609af706,12337,198,1,0,0.14377380907535553,0.09785155206918716,0.1939914971590042
009276,female_609af706,12369,198,1,0,0.11715015023946762,0.09247840195894241,0.18905878067016602
009334,female_609af706,12401,198,1,0,0.11530756950378418,0.08548811823129654,0.19911982119083405
009343,female_609af706,12433,198,1,0,0.08981947600841522,0.07154305279254913,0.18448419868946075
009358,female_609af706,12465,198,1,0,0.31104856729507446,0.12885181605815887,0.20333808660507202
009387,female_609af706,12497,198,1,0,0.09054809808731079,0.07692084461450577,0.16161200404167175
009405,female_609af706,12529,198,1,0,0.11927278339862823,0.07874119281768799,0.179795041680336
009407,female_609af706,12561,198,1,0,0.14420366287231445,0.09441915154457092,0.2067807912826538
009437,female_609af706,12593,198,1,0,0.36681926250457764,0.13441263139247894,0.18715830147266388
009489,female_609af706,12625,198,1,0,0.17711862921714783,0.08978714793920517,0.177293062210083
009495,female_609af706,12657,198,1,0,0.09918344020843506,0.08037058264017105,0.1795760989189148
009498,female_609af706,12689,198,1,0,0.08794344961643219,0.067771777510643,0.1628648042678833
009517,female_609af706,12721,198,1,0,0.1349584460258484,0.09654771536588669,0.20719783008098602
009540,female_609af706,12753,198,1,0,0.09981679171323776,0.08351418375968933,0.1898171752691269
009548,female_609af706,12785,198,1,0,0.13573335111141205,0.09060454368591309,0.18165996670722961
009556,female_609af706,12817,198,1,0,0.12680698931217194,0.07658571004867554,0.17618829011917114
009559,female_609af706,12849,198,1,0,0.23498713970184326,0.13135723769664764,0.3022069036960602
009605,female_609af706,12881,198,1,0,0.12343266606330872,0.08552693575620651,0.1877438724040985
009611,female_609af706,12913,198,1,0,0.0784478411078453,0.06913655996322632,0.1770671159029007
009717,female_609af706,12945,198,1,0,0.14373084902763367,0.0893329307436943,0.1877581626176834
009728,female_609af706,12977,198,1,0,0.08724893629550934,0.07175546884536743,0.21646663546562195
009747,female_609af706,13009,198,1,0,0.11227178573608398,0.08563432842493057,0.18582282960414886
009753,female_609af706,13041,198,1,0,0.12910938262939453,0.09014546871185303,0.1883130520582199
009776,female_609af706,13073,198,1,0,0.15564018487930298,0.09795712679624557,0.20929166674613953
009784,female_609af706,13105,198,1,0,0.12987907230854034,0.07728344202041626,0.1633734405040741
009797,female_609af706,13137,198,1,0,0.16550390422344208,0.09284254163503647,0.20017790794372559
009804,female_609af706,13169,198,1,0,0.11095317453145981,0.07842052727937698,0.18237262964248657
009840,female_609af706,13201,198,1,0,0.12783613801002502,0.07752911746501923,0.15152627229690552
009850,female_609af706,13233,198,1,0,0.15639883279800415,0.10353320837020874,0.1751035451889038
009874,female_609af706,13265,198,1,0,0.15333224833011627,0.10146377235651016,0.18281035125255585
